index,true_label,candidate_labels,complementary_label
9892,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9893,9,"['dog', 'frog', 'cat', 'airplane']",dog
9894,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9895,0,"['horse', 'deer', 'frog', 'cat']",horse
9896,2,"['ship', 'cat', 'automobile', 'airplane']",cat
9897,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9898,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9899,5,"['frog', 'ship', 'airplane', 'automobile']",ship
9900,2,"['ship', 'cat', 'automobile', 'airplane']",cat
9901,6,"['automobile', 'horse', 'ship', 'airplane']",ship
9902,9,"['dog', 'frog', 'cat', 'airplane']",dog
9903,2,"['ship', 'cat', 'automobile', 'airplane']",cat
9904,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9905,0,"['horse', 'deer', 'frog', 'cat']",horse
9906,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
9907,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
9908,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9909,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9910,0,"['horse', 'deer', 'frog', 'cat']",horse
9911,9,"['dog', 'frog', 'cat', 'airplane']",airplane
9912,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9913,8,"['horse', 'airplane', 'cat', 'frog']",horse
9914,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9915,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
9916,2,"['ship', 'cat', 'automobile', 'airplane']",automobile
9917,2,"['ship', 'cat', 'automobile', 'airplane']",cat
9918,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9919,9,"['dog', 'frog', 'cat', 'airplane']",dog
9920,0,"['horse', 'deer', 'frog', 'cat']",horse
9921,2,"['ship', 'cat', 'automobile', 'airplane']",cat
9922,8,"['horse', 'airplane', 'cat', 'frog']",horse
9923,6,"['automobile', 'horse', 'ship', 'airplane']",automobile
9924,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
9925,0,"['horse', 'deer', 'frog', 'cat']",horse
9926,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9927,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9928,6,"['automobile', 'horse', 'ship', 'airplane']",ship
9929,5,"['frog', 'ship', 'airplane', 'automobile']",ship
9930,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9931,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
9932,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9933,2,"['ship', 'cat', 'automobile', 'airplane']",automobile
9934,0,"['horse', 'deer', 'frog', 'cat']",horse
9935,8,"['horse', 'airplane', 'cat', 'frog']",horse
9936,9,"['dog', 'frog', 'cat', 'airplane']",airplane
9937,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
9938,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9939,7,"['automobile', 'cat', 'airplane', 'frog']",cat
9940,2,"['ship', 'cat', 'automobile', 'airplane']",cat
9941,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
9942,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9943,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9944,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9945,0,"['horse', 'deer', 'frog', 'cat']",frog
9946,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9947,9,"['dog', 'frog', 'cat', 'airplane']",dog
9948,5,"['frog', 'ship', 'airplane', 'automobile']",ship
9949,4,"['cat', 'automobile', 'frog', 'airplane']",airplane
9950,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
9951,8,"['horse', 'airplane', 'cat', 'frog']",horse
9952,2,"['ship', 'cat', 'automobile', 'airplane']",cat
9953,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
9954,2,"['ship', 'cat', 'automobile', 'airplane']",cat
9955,9,"['dog', 'frog', 'cat', 'airplane']",airplane
9956,7,"['automobile', 'cat', 'airplane', 'frog']",cat
9957,7,"['automobile', 'cat', 'airplane', 'frog']",frog
9958,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
9959,9,"['dog', 'frog', 'cat', 'airplane']",dog
9960,8,"['horse', 'airplane', 'cat', 'frog']",horse
9961,9,"['dog', 'frog', 'cat', 'airplane']",airplane
9962,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
9963,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
9964,7,"['automobile', 'cat', 'airplane', 'frog']",cat
9965,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9966,0,"['horse', 'deer', 'frog', 'cat']",horse
9967,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
9968,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9969,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
9970,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9971,9,"['dog', 'frog', 'cat', 'airplane']",airplane
9972,8,"['horse', 'airplane', 'cat', 'frog']",horse
9973,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9974,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
9975,8,"['horse', 'airplane', 'cat', 'frog']",horse
9976,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9977,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
9978,6,"['automobile', 'horse', 'ship', 'airplane']",ship
9979,2,"['ship', 'cat', 'automobile', 'airplane']",automobile
9980,6,"['automobile', 'horse', 'ship', 'airplane']",ship
9981,7,"['automobile', 'cat', 'airplane', 'frog']",cat
9982,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9983,0,"['horse', 'deer', 'frog', 'cat']",horse
9984,0,"['horse', 'deer', 'frog', 'cat']",horse
9985,0,"['horse', 'deer', 'frog', 'cat']",horse
9986,2,"['ship', 'cat', 'automobile', 'airplane']",cat
9987,5,"['frog', 'ship', 'airplane', 'automobile']",ship
9988,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9989,2,"['ship', 'cat', 'automobile', 'airplane']",ship
9990,9,"['dog', 'frog', 'cat', 'airplane']",airplane
9991,2,"['ship', 'cat', 'automobile', 'airplane']",cat
9992,2,"['ship', 'cat', 'automobile', 'airplane']",ship
9993,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9994,6,"['automobile', 'horse', 'ship', 'airplane']",ship
9995,3,"['frog', 'ship', 'automobile', 'airplane']",ship
9996,9,"['dog', 'frog', 'cat', 'airplane']",airplane
9997,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9998,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
9999,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10000,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10001,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10002,6,"['automobile', 'horse', 'ship', 'airplane']",ship
10003,8,"['horse', 'airplane', 'cat', 'frog']",horse
10004,8,"['horse', 'airplane', 'cat', 'frog']",horse
10005,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10006,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10007,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10008,0,"['horse', 'deer', 'frog', 'cat']",horse
10009,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10010,0,"['horse', 'deer', 'frog', 'cat']",horse
10011,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10012,6,"['automobile', 'horse', 'ship', 'airplane']",ship
10013,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10014,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10015,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10016,8,"['horse', 'airplane', 'cat', 'frog']",horse
10017,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10018,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10019,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10020,0,"['horse', 'deer', 'frog', 'cat']",horse
10021,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10022,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10023,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10024,0,"['horse', 'deer', 'frog', 'cat']",horse
10025,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10026,6,"['automobile', 'horse', 'ship', 'airplane']",horse
10027,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10028,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10029,6,"['automobile', 'horse', 'ship', 'airplane']",ship
10030,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10031,0,"['horse', 'deer', 'frog', 'cat']",horse
10032,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10033,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10034,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
10035,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",dog
10036,6,"['automobile', 'horse', 'ship', 'airplane']",horse
10037,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
10038,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10039,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10040,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10041,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10042,8,"['horse', 'airplane', 'cat', 'frog']",horse
10043,0,"['horse', 'deer', 'frog', 'cat']",horse
10044,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10045,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
10046,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10047,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10048,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10049,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10050,0,"['horse', 'deer', 'frog', 'cat']",horse
10051,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10052,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10053,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10054,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10055,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10056,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10057,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10058,6,"['automobile', 'horse', 'ship', 'airplane']",ship
10059,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10060,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10061,0,"['horse', 'deer', 'frog', 'cat']",horse
10062,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10063,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10064,0,"['horse', 'deer', 'frog', 'cat']",horse
10065,8,"['horse', 'airplane', 'cat', 'frog']",horse
10066,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10067,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10068,8,"['horse', 'airplane', 'cat', 'frog']",horse
10069,8,"['horse', 'airplane', 'cat', 'frog']",horse
10070,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10071,9,"['dog', 'frog', 'cat', 'airplane']",dog
10072,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10073,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10074,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10075,9,"['dog', 'frog', 'cat', 'airplane']",dog
10076,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10077,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10078,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10079,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10080,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10081,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10082,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10083,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10084,7,"['automobile', 'cat', 'airplane', 'frog']",frog
10085,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10086,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10087,8,"['horse', 'airplane', 'cat', 'frog']",horse
10088,8,"['horse', 'airplane', 'cat', 'frog']",airplane
10089,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10090,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10091,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10092,9,"['dog', 'frog', 'cat', 'airplane']",dog
10093,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10094,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10095,8,"['horse', 'airplane', 'cat', 'frog']",horse
10096,8,"['horse', 'airplane', 'cat', 'frog']",cat
10097,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10098,8,"['horse', 'airplane', 'cat', 'frog']",horse
10099,8,"['horse', 'airplane', 'cat', 'frog']",horse
10100,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10101,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10102,8,"['horse', 'airplane', 'cat', 'frog']",horse
10103,8,"['horse', 'airplane', 'cat', 'frog']",horse
10104,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10105,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10106,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10107,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10108,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10109,6,"['automobile', 'horse', 'ship', 'airplane']",horse
10110,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10111,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10112,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10113,6,"['automobile', 'horse', 'ship', 'airplane']",ship
10114,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
10115,0,"['horse', 'deer', 'frog', 'cat']",horse
10116,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10117,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10118,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10119,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10120,8,"['horse', 'airplane', 'cat', 'frog']",horse
10121,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10122,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10123,9,"['dog', 'frog', 'cat', 'airplane']",dog
10124,0,"['horse', 'deer', 'frog', 'cat']",horse
10125,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10126,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10127,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10128,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10129,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10130,0,"['horse', 'deer', 'frog', 'cat']",horse
10131,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10132,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10133,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10134,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10135,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10136,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10137,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10138,9,"['dog', 'frog', 'cat', 'airplane']",dog
10139,8,"['horse', 'airplane', 'cat', 'frog']",horse
10140,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10141,0,"['horse', 'deer', 'frog', 'cat']",horse
10142,8,"['horse', 'airplane', 'cat', 'frog']",horse
10143,3,"['frog', 'ship', 'automobile', 'airplane']",frog
10144,9,"['dog', 'frog', 'cat', 'airplane']",dog
10145,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10146,0,"['horse', 'deer', 'frog', 'cat']",horse
10147,8,"['horse', 'airplane', 'cat', 'frog']",horse
10148,0,"['horse', 'deer', 'frog', 'cat']",horse
10149,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10150,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10151,0,"['horse', 'deer', 'frog', 'cat']",horse
10152,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10153,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10154,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10155,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10156,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10157,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10158,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10159,0,"['horse', 'deer', 'frog', 'cat']",horse
10160,2,"['ship', 'cat', 'automobile', 'airplane']",automobile
10161,9,"['dog', 'frog', 'cat', 'airplane']",dog
10162,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10163,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10164,8,"['horse', 'airplane', 'cat', 'frog']",horse
10165,6,"['automobile', 'horse', 'ship', 'airplane']",ship
10166,4,"['cat', 'automobile', 'frog', 'airplane']",airplane
10167,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10168,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10169,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10170,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
10171,8,"['horse', 'airplane', 'cat', 'frog']",airplane
10172,8,"['horse', 'airplane', 'cat', 'frog']",horse
10173,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10174,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10175,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10176,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10177,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10178,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10179,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10180,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10181,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10182,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10183,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10184,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
10185,7,"['automobile', 'cat', 'airplane', 'frog']",frog
10186,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10187,9,"['dog', 'frog', 'cat', 'airplane']",dog
10188,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10189,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10190,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10191,8,"['horse', 'airplane', 'cat', 'frog']",horse
10192,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10193,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10194,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10195,6,"['automobile', 'horse', 'ship', 'airplane']",ship
10196,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10197,0,"['horse', 'deer', 'frog', 'cat']",horse
10198,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10199,6,"['automobile', 'horse', 'ship', 'airplane']",automobile
10200,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10201,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10202,0,"['horse', 'deer', 'frog', 'cat']",horse
10203,6,"['automobile', 'horse', 'ship', 'airplane']",ship
10204,2,"['ship', 'cat', 'automobile', 'airplane']",automobile
10205,0,"['horse', 'deer', 'frog', 'cat']",horse
10206,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10207,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10208,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10209,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10210,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10211,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10212,0,"['horse', 'deer', 'frog', 'cat']",horse
10213,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10214,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10215,0,"['horse', 'deer', 'frog', 'cat']",horse
10216,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10217,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10218,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10219,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10220,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10221,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10222,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10223,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10224,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10225,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10226,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10227,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10228,8,"['horse', 'airplane', 'cat', 'frog']",horse
10229,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10230,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10231,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10232,7,"['automobile', 'cat', 'airplane', 'frog']",frog
10233,8,"['horse', 'airplane', 'cat', 'frog']",horse
10234,8,"['horse', 'airplane', 'cat', 'frog']",horse
10235,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
10236,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10237,4,"['cat', 'automobile', 'frog', 'airplane']",airplane
10238,6,"['automobile', 'horse', 'ship', 'airplane']",horse
10239,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10240,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10241,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10242,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10243,0,"['horse', 'deer', 'frog', 'cat']",horse
10244,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10245,8,"['horse', 'airplane', 'cat', 'frog']",horse
10246,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10247,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10248,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10249,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10250,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10251,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10252,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10253,6,"['automobile', 'horse', 'ship', 'airplane']",ship
10254,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10255,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10256,6,"['automobile', 'horse', 'ship', 'airplane']",automobile
10257,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10258,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10259,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10260,6,"['automobile', 'horse', 'ship', 'airplane']",ship
10261,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10262,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10263,2,"['ship', 'cat', 'automobile', 'airplane']",cat
10264,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10265,0,"['horse', 'deer', 'frog', 'cat']",horse
10266,0,"['horse', 'deer', 'frog', 'cat']",horse
10267,0,"['horse', 'deer', 'frog', 'cat']",horse
10268,8,"['horse', 'airplane', 'cat', 'frog']",horse
10269,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10270,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10271,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10272,8,"['horse', 'airplane', 'cat', 'frog']",horse
10273,6,"['automobile', 'horse', 'ship', 'airplane']",ship
10274,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10275,0,"['horse', 'deer', 'frog', 'cat']",horse
10276,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10277,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10278,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10279,8,"['horse', 'airplane', 'cat', 'frog']",horse
10280,2,"['ship', 'cat', 'automobile', 'airplane']",automobile
10281,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10282,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10283,8,"['horse', 'airplane', 'cat', 'frog']",horse
10284,8,"['horse', 'airplane', 'cat', 'frog']",horse
10285,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10286,8,"['horse', 'airplane', 'cat', 'frog']",horse
10287,9,"['dog', 'frog', 'cat', 'airplane']",dog
10288,8,"['horse', 'airplane', 'cat', 'frog']",horse
10289,2,"['ship', 'cat', 'automobile', 'airplane']",automobile
10290,8,"['horse', 'airplane', 'cat', 'frog']",horse
10291,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10292,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10293,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10294,5,"['frog', 'ship', 'airplane', 'automobile']",ship
10295,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10296,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10297,0,"['horse', 'deer', 'frog', 'cat']",horse
10298,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
10299,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10300,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10301,0,"['horse', 'deer', 'frog', 'cat']",horse
10302,8,"['horse', 'airplane', 'cat', 'frog']",horse
10303,4,"['cat', 'automobile', 'frog', 'airplane']",automobile
10304,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10305,7,"['automobile', 'cat', 'airplane', 'frog']",cat
10306,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10307,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
10308,7,"['automobile', 'cat', 'airplane', 'frog']",airplane
10309,9,"['dog', 'frog', 'cat', 'airplane']",airplane
10310,3,"['frog', 'ship', 'automobile', 'airplane']",ship
10311,6,"['automobile', 'horse', 'ship', 'airplane']",airplane
10312,9,"['dog', 'frog', 'cat', 'airplane']",dog
10313,8,"['horse', 'airplane', 'cat', 'frog']",horse
10314,1,"['bird', 'dog', 'frog', 'cat', 'airplane']",airplane
