index,true_label,candidate_labels,complementary_label
353,8,"['deer'; 'cat'; 'frog'; 'truck']",truck
354,1,"['horse'; 'deer'; 'ship'; 'frog']",ship
355,6,"['ship'; 'bird'; 'horse'; 'truck']",ship
356,2,"['deer'; 'dog'; 'horse'; 'airplane']",horse
357,9,"['bird'; 'ship'; 'airplane'; 'automobile']",automobile
358,2,"['airplane'; 'deer'; 'dog'; 'horse']",airplane
359,5,"['ship'; 'truck'; 'automobile'; 'airplane']",ship
360,9,"['airplane'; 'automobile'; 'ship'; 'bird']",automobile
361,6,"['horse'; 'bird'; 'ship'; 'truck']",bird
362,7,"['cat'; 'airplane'; 'truck'; 'frog']",truck
363,4,"['truck'; 'automobile'; 'horse'; 'ship']",horse
364,1,"['horse'; 'frog'; 'deer'; 'ship']",ship
365,8,"['deer'; 'cat'; 'frog'; 'truck']",truck
366,7,"['cat'; 'frog'; 'airplane'; 'truck']",truck
367,3,"['airplane'; 'frog'; 'horse'; 'dog']",dog
368,6,"['truck'; 'horse'; 'bird'; 'ship']",bird
369,9,"['ship'; 'bird'; 'airplane'; 'automobile']",automobile
370,3,"['airplane'; 'frog'; 'dog'; 'horse']",dog
371,0,"['cat'; 'automobile'; 'horse'; 'dog']",horse
372,4,"['ship'; 'automobile'; 'truck'; 'horse']",horse
373,0,"['horse'; 'cat'; 'automobile'; 'dog']",automobile
374,5,"['airplane'; 'truck'; 'ship'; 'automobile']",automobile
375,1,"['frog'; 'ship'; 'deer'; 'horse']",ship
376,0,"['dog'; 'cat'; 'automobile'; 'horse']",automobile
377,3,"['airplane'; 'horse'; 'frog'; 'dog']",dog
378,4,"['horse'; 'ship'; 'truck'; 'automobile']",horse
379,8,"['deer'; 'truck'; 'frog'; 'cat']",cat
380,5,"['airplane'; 'automobile'; 'ship'; 'truck']",truck
381,4,"['truck'; 'ship'; 'automobile'; 'horse']",horse
382,7,"['cat'; 'frog'; 'airplane'; 'truck']",truck
383,2,"['horse'; 'dog'; 'airplane'; 'deer']",airplane
384,3,"['horse'; 'dog'; 'airplane'; 'frog']",dog
385,9,"['airplane'; 'automobile'; 'bird'; 'ship']",automobile
386,7,"['airplane'; 'frog'; 'truck'; 'cat']",truck
387,6,"['horse'; 'bird'; 'truck'; 'ship']",bird
388,7,"['truck'; 'airplane'; 'frog'; 'cat']",cat
389,1,"['deer'; 'ship'; 'horse'; 'frog']",ship
390,4,"['truck'; 'horse'; 'automobile'; 'ship']",horse
391,7,"['cat'; 'airplane'; 'truck'; 'frog']",truck
392,0,"['horse'; 'automobile'; 'cat'; 'dog']",automobile
393,1,"['deer'; 'frog'; 'ship'; 'horse']",ship
394,7,"['airplane'; 'frog'; 'truck'; 'cat']",truck
395,3,"['frog'; 'airplane'; 'horse'; 'dog']",dog
396,1,"['horse'; 'ship'; 'deer'; 'frog']",ship
397,8,"['truck'; 'deer'; 'cat'; 'frog']",truck
398,4,"['automobile'; 'truck'; 'ship'; 'horse']",horse
399,4,"['truck'; 'horse'; 'automobile'; 'ship']",horse
400,2,"['dog'; 'deer'; 'horse'; 'airplane']",horse
401,0,"['dog'; 'automobile'; 'horse'; 'cat']",automobile
402,2,"['dog'; 'horse'; 'deer'; 'airplane']",airplane
403,2,"['airplane'; 'deer'; 'dog'; 'horse']",horse
404,0,"['horse'; 'dog'; 'automobile'; 'cat']",automobile
405,0,"['dog'; 'automobile'; 'cat'; 'horse']",automobile
406,9,"['airplane'; 'automobile'; 'ship'; 'bird']",automobile
407,0,"['dog'; 'horse'; 'cat'; 'automobile']",automobile
408,9,"['bird'; 'airplane'; 'ship'; 'automobile']",automobile
409,6,"['bird'; 'ship'; 'truck'; 'horse']",bird
410,8,"['cat'; 'frog'; 'truck'; 'deer']",truck
411,2,"['horse'; 'airplane'; 'deer'; 'dog']",deer
412,7,"['truck'; 'frog'; 'cat'; 'airplane']",cat
413,7,"['frog'; 'airplane'; 'cat'; 'truck']",cat
414,4,"['horse'; 'automobile'; 'ship'; 'truck']",horse
415,0,"['horse'; 'cat'; 'automobile'; 'dog']",automobile
416,3,"['frog'; 'horse'; 'airplane'; 'dog']",dog
417,0,"['cat'; 'automobile'; 'horse'; 'dog']",automobile
418,8,"['cat'; 'truck'; 'deer'; 'frog']",truck
419,9,"['airplane'; 'ship'; 'automobile'; 'bird']",automobile
420,4,"['horse'; 'truck'; 'automobile'; 'ship']",horse
421,2,"['horse'; 'dog'; 'airplane'; 'deer']",deer
422,7,"['cat'; 'truck'; 'airplane'; 'frog']",Horse
423,2,"['deer'; 'horse'; 'dog'; 'airplane']",dog
424,5,"['truck'; 'airplane'; 'ship'; 'automobile']",automobile
425,2,"['airplane'; 'dog'; 'deer'; 'horse']",deer
426,5,"['airplane'; 'automobile'; 'truck'; 'ship']",truck
427,1,"['ship'; 'horse'; 'frog'; 'deer']",ship
428,9,"['airplane'; 'bird'; 'automobile'; 'ship']",automobile
429,4,"['truck'; 'automobile'; 'horse'; 'ship']",horse
430,8,"['cat'; 'frog'; 'truck'; 'deer']",truck
431,5,"['automobile'; 'airplane'; 'ship'; 'truck']",truck
432,1,"['deer'; 'frog'; 'horse'; 'ship']",ship
433,7,"['airplane'; 'frog'; 'truck'; 'cat']",cat
434,4,"['truck'; 'ship'; 'horse'; 'automobile']",horse
435,4,"['horse'; 'ship'; 'truck'; 'automobile']",horse
436,0,"['cat'; 'horse'; 'automobile'; 'dog']",automobile
437,6,"['bird'; 'ship'; 'horse'; 'truck']",bird
438,9,"['airplane'; 'automobile'; 'ship'; 'bird']",automobile
439,0,"['horse'; 'cat'; 'automobile'; 'dog']",automobile
440,7,"['cat'; 'truck'; 'airplane'; 'frog']",Horse
441,8,"['frog'; 'cat'; 'truck'; 'deer']",truck
442,8,"['cat'; 'deer'; 'truck'; 'frog']",truck
443,9,"['airplane'; 'automobile'; 'bird'; 'ship']",automobile
444,9,"['ship'; 'bird'; 'airplane'; 'automobile']",automobile
445,3,"['airplane'; 'dog'; 'horse'; 'frog']",dog
446,3,"['frog'; 'dog'; 'airplane'; 'horse']",dog
447,4,"['automobile'; 'ship'; 'horse'; 'truck']",horse
448,0,"['cat'; 'dog'; 'automobile'; 'horse']",automobile
449,4,"['truck'; 'horse'; 'ship'; 'automobile']",horse
450,5,"['airplane'; 'ship'; 'automobile'; 'truck']",truck
451,6,"['truck'; 'ship'; 'horse'; 'bird']",bird
452,6,"['truck'; 'ship'; 'bird'; 'horse']",bird
453,0,"['dog'; 'automobile'; 'horse'; 'cat']",automobile
454,1,"['horse'; 'ship'; 'frog'; 'deer']",deer
455,0,"['cat'; 'horse'; 'automobile'; 'dog']",automobile
456,8,"['deer'; 'cat'; 'truck'; 'frog']",truck
457,0,"['horse'; 'cat'; 'dog'; 'automobile']",automobile
458,4,"['ship'; 'automobile'; 'horse'; 'truck']",horse
459,8,"['frog'; 'deer'; 'truck'; 'cat']",truck
460,8,"['cat'; 'deer'; 'truck'; 'frog']",truck
461,1,"['deer'; 'horse'; 'ship'; 'frog']",ship
462,5,"['ship'; 'automobile'; 'truck'; 'airplane']",ship
463,2,"['airplane'; 'horse'; 'dog'; 'deer']",deer
464,6,"['truck'; 'ship'; 'bird'; 'horse']",bird
465,8,"['deer'; 'cat'; 'truck'; 'frog']",truck
466,1,"['deer'; 'ship'; 'frog'; 'horse']",ship
467,0,"['automobile'; 'horse'; 'cat'; 'dog']",automobile
468,0,"['dog'; 'cat'; 'automobile'; 'horse']",automobile
469,7,"['airplane'; 'frog'; 'cat'; 'truck']",cat
470,7,"['cat'; 'airplane'; 'truck'; 'frog']",truck
471,5,"['automobile'; 'ship'; 'truck'; 'airplane']",truck
472,9,"['bird'; 'ship'; 'automobile'; 'airplane']",automobile
473,6,"['truck'; 'bird'; 'ship'; 'horse']",bird
474,2,"['deer'; 'dog'; 'airplane'; 'horse']",horse
475,8,"['frog'; 'deer'; 'truck'; 'cat']",truck
476,3,"['horse'; 'airplane'; 'dog'; 'frog']",dog
477,4,"['horse'; 'truck'; 'automobile'; 'ship']",horse
478,7,"['truck'; 'airplane'; 'frog'; 'cat']",cat
479,3,"['airplane'; 'frog'; 'dog'; 'horse']",dog
480,9,"['ship'; 'bird'; 'automobile'; 'airplane']",automobile
481,0,"['horse'; 'dog'; 'cat'; 'automobile']",automobile
482,1,"['deer'; 'ship'; 'frog'; 'horse']",ship
483,2,"['airplane'; 'deer'; 'dog'; 'horse']",deer
484,4,"['automobile'; 'horse'; 'truck'; 'ship']",horse
485,8,"['truck'; 'frog'; 'deer'; 'cat']",deer
486,1,"['ship'; 'deer'; 'horse'; 'frog']",ship
487,8,"['truck'; 'cat'; 'frog'; 'deer']",deer
488,6,"['truck'; 'bird'; 'horse'; 'ship']",bird
489,4,"['horse'; 'ship'; 'truck'; 'automobile']",horse
490,4,"['truck'; 'automobile'; 'horse'; 'ship']",horse
491,5,"['airplane'; 'ship'; 'automobile'; 'truck']",truck
492,7,"['truck'; 'frog'; 'airplane'; 'cat']",cat
493,1,"['horse'; 'frog'; 'ship'; 'deer']",ship
494,3,"['dog'; 'frog'; 'airplane'; 'horse']",dog
495,9,"['bird'; 'airplane'; 'ship'; 'automobile']",automobile
496,8,"['cat'; 'truck'; 'frog'; 'deer']",truck
497,0,"['cat'; 'automobile'; 'dog'; 'horse']",automobile
498,1,"['frog'; 'horse'; 'deer'; 'ship']",ship
499,7,"['truck'; 'frog'; 'airplane'; 'cat']",cat
500,5,"['truck'; 'automobile'; 'airplane'; 'ship']",ship
501,8,"['deer'; 'cat'; 'frog'; 'truck']",truck
502,2,"['airplane'; 'deer'; 'horse'; 'dog']",deer
503,8,"['truck'; 'deer'; 'cat'; 'frog']",cat
504,0,"['dog'; 'cat'; 'horse'; 'automobile']",automobile
505,4,"['truck'; 'ship'; 'horse'; 'automobile']",horse
506,1,"['frog'; 'horse'; 'ship'; 'deer']",ship
507,8,"['cat'; 'truck'; 'deer'; 'frog']",truck
508,9,"['automobile'; 'airplane'; 'ship'; 'bird']",automobile
509,8,"['cat'; 'truck'; 'frog'; 'deer']",truck
510,2,"['deer'; 'dog'; 'airplane'; 'horse']",horse
511,9,"['ship'; 'automobile'; 'airplane'; 'bird']",automobile
512,9,"['airplane'; 'bird'; 'automobile'; 'ship']",automobile
513,2,"['deer'; 'horse'; 'dog'; 'airplane']",airplane
514,7,"['truck'; 'frog'; 'cat'; 'airplane']",cat
515,5,"['truck'; 'airplane'; 'ship'; 'automobile']",ship
516,7,"['truck'; 'airplane'; 'frog'; 'cat']",cat
517,3,"['dog'; 'airplane'; 'horse'; 'frog']",dog
518,8,"['cat'; 'frog'; 'deer'; 'truck']",truck
519,8,"['cat'; 'deer'; 'frog'; 'truck']",truck
520,4,"['ship'; 'automobile'; 'horse'; 'truck']",horse
521,4,"['horse'; 'truck'; 'ship'; 'automobile']",horse
522,2,"['horse'; 'dog'; 'deer'; 'airplane']",airplane
523,7,"['truck'; 'frog'; 'airplane'; 'cat']",cat
524,1,"['deer'; 'frog'; 'ship'; 'horse']",ship
525,6,"['horse'; 'ship'; 'truck'; 'bird']",bird
526,4,"['automobile'; 'ship'; 'horse'; 'truck']",horse
527,0,"['horse'; 'cat'; 'dog'; 'automobile']",automobile
528,4,"['automobile'; 'truck'; 'horse'; 'ship']",horse
529,6,"['horse'; 'bird'; 'truck'; 'ship']",bird
530,9,"['bird'; 'automobile'; 'ship'; 'airplane']",automobile
531,7,"['frog'; 'truck'; 'cat'; 'airplane']",cat
532,6,"['bird'; 'ship'; 'truck'; 'horse']",bird
533,2,"['airplane'; 'deer'; 'dog'; 'horse']",deer
534,5,"['truck'; 'ship'; 'automobile'; 'airplane']",airplane
535,5,"['automobile'; 'ship'; 'airplane'; 'truck']",truck
536,1,"['deer'; 'ship'; 'frog'; 'horse']",horse
537,7,"['frog'; 'airplane'; 'truck'; 'cat']",truck
538,2,"['airplane'; 'dog'; 'deer'; 'horse']",horse
539,2,"['deer'; 'horse'; 'dog'; 'airplane']",airplane
540,2,"['horse'; 'airplane'; 'deer'; 'dog']",airplane
541,9,"['automobile'; 'ship'; 'airplane'; 'bird']",automobile
542,5,"['truck'; 'automobile'; 'airplane'; 'ship']",ship
543,4,"['truck'; 'automobile'; 'ship'; 'horse']",horse
544,2,"['horse'; 'deer'; 'dog'; 'airplane']",dog
545,7,"['airplane'; 'truck'; 'cat'; 'frog']",cat
546,8,"['deer'; 'frog'; 'truck'; 'cat']",truck
547,1,"['horse'; 'deer'; 'frog'; 'ship']",ship
548,3,"['horse'; 'dog'; 'airplane'; 'frog']",dog
549,4,"['automobile'; 'ship'; 'horse'; 'truck']",horse
550,3,"['frog'; 'dog'; 'horse'; 'airplane']",dog
551,7,"['airplane'; 'truck'; 'cat'; 'frog']",truck
552,6,"['horse'; 'truck'; 'ship'; 'bird']",bird
553,9,"['airplane'; 'ship'; 'bird'; 'automobile']",automobile
554,8,"['deer'; 'truck'; 'frog'; 'cat']",truck
555,0,"['cat'; 'automobile'; 'dog'; 'horse']",dog
556,6,"['horse'; 'ship'; 'truck'; 'bird']",bird
557,0,"['automobile'; 'horse'; 'cat'; 'dog']",dog
558,2,"['dog'; 'airplane'; 'deer'; 'horse']",deer
559,2,"['deer'; 'airplane'; 'dog'; 'horse']",horse
560,2,"['airplane'; 'dog'; 'deer'; 'horse']",Bird
561,1,"['horse'; 'ship'; 'frog'; 'deer']",ship
562,8,"['cat'; 'frog'; 'deer'; 'truck']",truck
563,4,"['truck'; 'automobile'; 'ship'; 'horse']",horse
564,0,"['horse'; 'dog'; 'automobile'; 'cat']",automobile
565,1,"['horse'; 'deer'; 'frog'; 'ship']",ship
566,8,"['truck'; 'deer'; 'cat'; 'frog']",frog
567,8,"['truck'; 'cat'; 'frog'; 'deer']",deer
568,1,"['deer'; 'horse'; 'ship'; 'frog']",ship
569,5,"['ship'; 'airplane'; 'automobile'; 'truck']",ship
570,7,"['frog'; 'airplane'; 'cat'; 'truck']",cat
571,6,"['bird'; 'truck'; 'horse'; 'ship']",bird
572,4,"['automobile'; 'horse'; 'truck'; 'ship']",horse
573,5,"['automobile'; 'truck'; 'airplane'; 'ship']",automobile
574,8,"['cat'; 'frog'; 'deer'; 'truck']",truck
575,7,"['cat'; 'airplane'; 'frog'; 'truck']",truck
576,1,"['horse'; 'frog'; 'ship'; 'deer']",ship
577,9,"['automobile'; 'airplane'; 'ship'; 'bird']",ship
578,1,"['frog'; 'deer'; 'horse'; 'ship']",ship
579,9,"['bird'; 'ship'; 'airplane'; 'automobile']",automobile
580,8,"['deer'; 'frog'; 'truck'; 'cat']",truck
581,4,"['ship'; 'automobile'; 'truck'; 'horse']",horse
582,7,"['truck'; 'frog'; 'cat'; 'airplane']",cat
583,3,"['frog'; 'dog'; 'airplane'; 'horse']",dog
584,8,"['frog'; 'cat'; 'deer'; 'truck']",cat
585,8,"['deer'; 'truck'; 'frog'; 'cat']",truck
586,2,"['deer'; 'airplane'; 'dog'; 'horse']",airplane
587,6,"['horse'; 'bird'; 'ship'; 'truck']",bird
588,6,"['truck'; 'horse'; 'ship'; 'bird']",bird
589,7,"['frog'; 'cat'; 'truck'; 'airplane']",truck
590,1,"['horse'; 'frog'; 'deer'; 'ship']",ship
591,6,"['ship'; 'horse'; 'bird'; 'truck']",bird
592,8,"['truck'; 'frog'; 'cat'; 'deer']",deer
593,1,"['horse'; 'deer'; 'ship'; 'frog']",ship
594,9,"['bird'; 'automobile'; 'ship'; 'airplane']",automobile
595,7,"['truck'; 'cat'; 'frog'; 'airplane']",airplane
596,8,"['deer'; 'truck'; 'cat'; 'frog']",frog
597,3,"['dog'; 'horse'; 'airplane'; 'frog']",dog
598,0,"['horse'; 'dog'; 'automobile'; 'cat']",automobile
599,1,"['ship'; 'horse'; 'frog'; 'deer']",ship
600,0,"['dog'; 'cat'; 'automobile'; 'horse']",automobile
601,8,"['cat'; 'truck'; 'frog'; 'deer']",truck
602,8,"['frog'; 'truck'; 'deer'; 'cat']",cat
603,3,"['horse'; 'airplane'; 'frog'; 'dog']",dog
604,0,"['dog'; 'automobile'; 'horse'; 'cat']",automobile
605,0,"['cat'; 'automobile'; 'horse'; 'dog']",automobile
606,1,"['frog'; 'ship'; 'deer'; 'horse']",deer
607,5,"['truck'; 'automobile'; 'airplane'; 'ship']",ship
608,0,"['automobile'; 'dog'; 'horse'; 'cat']",automobile
609,8,"['deer'; 'truck'; 'cat'; 'frog']",truck
610,8,"['frog'; 'deer'; 'truck'; 'cat']",truck
611,7,"['truck'; 'frog'; 'cat'; 'airplane']",cat
612,9,"['bird'; 'airplane'; 'automobile'; 'ship']",automobile
613,9,"['ship'; 'bird'; 'airplane'; 'automobile']",automobile
614,0,"['dog'; 'cat'; 'horse'; 'automobile']",automobile
615,9,"['automobile'; 'ship'; 'bird'; 'airplane']",automobile
616,4,"['horse'; 'automobile'; 'truck'; 'ship']",horse
617,1,"['deer'; 'horse'; 'ship'; 'frog']",ship
618,3,"['frog'; 'airplane'; 'dog'; 'horse']",dog
619,6,"['bird'; 'ship'; 'truck'; 'horse']",bird
620,6,"['truck'; 'bird'; 'horse'; 'ship']",bird
621,4,"['automobile'; 'truck'; 'ship'; 'horse']",horse
622,4,"['automobile'; 'ship'; 'truck'; 'horse']",horse
623,7,"['frog'; 'truck'; 'cat'; 'airplane']",cat
624,5,"['ship'; 'airplane'; 'truck'; 'automobile']",ship
625,6,"['truck'; 'horse'; 'ship'; 'bird']",bird
626,0,"['automobile'; 'dog'; 'horse'; 'cat']",automobile
627,8,"['frog'; 'deer'; 'truck'; 'cat']",truck
628,0,"['cat'; 'dog'; 'horse'; 'automobile']",automobile
629,3,"['airplane'; 'horse'; 'frog'; 'dog']",dog
630,2,"['dog'; 'deer'; 'airplane'; 'horse']",horse
631,8,"['cat'; 'frog'; 'deer'; 'truck']",truck
632,4,"['horse'; 'ship'; 'automobile'; 'truck']",horse
633,6,"['bird'; 'ship'; 'truck'; 'horse']",bird
634,9,"['bird'; 'airplane'; 'ship'; 'automobile']",automobile
635,9,"['ship'; 'airplane'; 'bird'; 'automobile']",automobile
636,7,"['frog'; 'cat'; 'airplane'; 'truck']",truck
637,0,"['cat'; 'horse'; 'dog'; 'automobile']",automobile
638,3,"['dog'; 'airplane'; 'frog'; 'horse']",dog
639,3,"['airplane'; 'frog'; 'horse'; 'dog']",dog
640,6,"['truck'; 'bird'; 'horse'; 'ship']",horse
641,7,"['cat'; 'airplane'; 'truck'; 'frog']",truck
642,4,"['horse'; 'automobile'; 'truck'; 'ship']",horse
643,9,"['bird'; 'automobile'; 'airplane'; 'ship']",automobile
644,1,"['frog'; 'ship'; 'deer'; 'horse']",deer
645,6,"['ship'; 'bird'; 'truck'; 'horse']",bird
646,2,"['airplane'; 'horse'; 'deer'; 'dog']",dog
647,7,"['cat'; 'airplane'; 'truck'; 'frog']",cat
648,2,"['dog'; 'horse'; 'deer'; 'airplane']",deer
649,2,"['dog'; 'deer'; 'airplane'; 'horse']",deer
650,0,"['automobile'; 'cat'; 'horse'; 'dog']",horse
651,6,"['truck'; 'horse'; 'ship'; 'bird']",bird
652,7,"['airplane'; 'cat'; 'frog'; 'truck']",cat
653,5,"['automobile'; 'ship'; 'truck'; 'airplane']",truck
654,7,"['cat'; 'frog'; 'airplane'; 'truck']",truck
655,6,"['bird'; 'truck'; 'horse'; 'ship']",bird
656,8,"['frog'; 'cat'; 'truck'; 'deer']",truck
657,9,"['ship'; 'automobile'; 'bird'; 'airplane']",automobile
658,0,"['automobile'; 'horse'; 'cat'; 'dog']",automobile
659,9,"['ship'; 'airplane'; 'bird'; 'automobile']",automobile
660,4,"['truck'; 'ship'; 'horse'; 'automobile']",horse
661,4,"['horse'; 'automobile'; 'truck'; 'ship']",horse
662,7,"['airplane'; 'frog'; 'cat'; 'truck']",cat
663,0,"['horse'; 'dog'; 'automobile'; 'cat']",automobile
664,9,"['bird'; 'airplane'; 'automobile'; 'ship']",automobile
665,4,"['truck'; 'automobile'; 'ship'; 'horse']",horse
666,9,"['automobile'; 'airplane'; 'bird'; 'ship']",automobile
667,6,"['ship'; 'bird'; 'horse'; 'truck']",ship
668,9,"['airplane'; 'bird'; 'ship'; 'automobile']",automobile
669,4,"['ship'; 'horse'; 'truck'; 'automobile']",ship
670,5,"['automobile'; 'airplane'; 'ship'; 'truck']",truck
671,7,"['truck'; 'cat'; 'airplane'; 'frog']",airplane
672,9,"['bird'; 'automobile'; 'ship'; 'airplane']",automobile
673,2,"['deer'; 'dog'; 'airplane'; 'horse']",horse
674,4,"['automobile'; 'horse'; 'truck'; 'ship']",horse
675,5,"['automobile'; 'airplane'; 'truck'; 'ship']",truck
676,1,"['ship'; 'frog'; 'horse'; 'deer']",ship
677,4,"['truck'; 'automobile'; 'ship'; 'horse']",horse
678,3,"['horse'; 'dog'; 'airplane'; 'frog']",dog
679,9,"['automobile'; 'bird'; 'airplane'; 'ship']",automobile
680,6,"['ship'; 'bird'; 'truck'; 'horse']",bird
681,5,"['automobile'; 'truck'; 'airplane'; 'ship']",ship
682,6,"['ship'; 'truck'; 'horse'; 'bird']",bird
683,9,"['airplane'; 'bird'; 'ship'; 'automobile']",automobile
684,3,"['horse'; 'frog'; 'dog'; 'airplane']",dog
685,3,"['dog'; 'frog'; 'airplane'; 'horse']",dog
686,5,"['truck'; 'automobile'; 'ship'; 'airplane']",airplane
687,0,"['horse'; 'automobile'; 'dog'; 'cat']",automobile
688,7,"['frog'; 'airplane'; 'truck'; 'cat']",truck
689,2,"['horse'; 'deer'; 'airplane'; 'dog']",dog
690,1,"['ship'; 'horse'; 'deer'; 'frog']",ship
691,3,"['horse'; 'dog'; 'airplane'; 'frog']",dog
692,6,"['ship'; 'bird'; 'truck'; 'horse']",bird
693,4,"['horse'; 'truck'; 'ship'; 'automobile']",horse
694,0,"['cat'; 'dog'; 'automobile'; 'horse']",automobile
695,0,"['horse'; 'dog'; 'cat'; 'automobile']",automobile
696,2,"['dog'; 'horse'; 'airplane'; 'deer']",deer
697,5,"['truck'; 'ship'; 'airplane'; 'automobile']",automobile
698,0,"['dog'; 'cat'; 'automobile'; 'horse']",automobile
699,1,"['frog'; 'horse'; 'ship'; 'deer']",horse
700,0,"['horse'; 'dog'; 'cat'; 'automobile']",automobile
701,2,"['horse'; 'deer'; 'dog'; 'airplane']",airplane
702,3,"['frog'; 'dog'; 'horse'; 'airplane']",dog
703,9,"['bird'; 'automobile'; 'ship'; 'airplane']",automobile
